event_id,user_id,event_type,page_url,event_timestamp,device_type,browser,os,session_duration_seconds,error_flag,created_at
E006070,U001937,logout,/docs,09/25/2024 07:41,desktop,Chrome,,unknown,0,2024-09-25 7:41
 E008498,U000249,search,,2025-03-25,,Edge,,unknown,TRUE,2025-03-25 4:16
E004034,U001991,doc_create,,2024-05-23,DESKTOP,,Windows,unknown,0,2024-05-23 9:59
e004220, U000569 ,search,,2023-11-19,tablet,,iOS,1024,TRUE,2023-11-19 10:45
E006496,U001671,login,/settings,10/15/2024 00:49,desktop,Chrome,macOS,124,,2024-10-15 0:49
E008212,U001375,doc_create,,2024-06-30,desktop,Edge,macOS,,TRUE,2024-06-30 23:56
E000475,U002295,comment,,2024-04-08 15:32,desktop,Brave,,unknown,TRUE,2024-04-08 15:32
E007971,U000505,doc_edit,,06/06/2025 03:42,mobile,Chrome,macOS,unknown,TRUE,2025-06-06 3:42
E008159,U000244,integration_connect,,03/26/2023 15:56,,Firefox,,,TRUE,2023-03-26 15:56
E008802,u000887,logout,/docs,,,Chrome,macOS,39,FALSE,2023-06-19 11:00
E005932, u001844 ,integration_error,,03/31/2024 09:40,DESKTOP,Brave,,,1,2024-03-31 9:40
E003560,U001991,page_view,/billing,2024-04-24 1:06,,Firefox,iOS,,1,2024-04-24 1:06
E007888,U002545,integration_connect,,04/25/2024 15:42,desktop,Firefox,,unknown,,2024-04-25 15:42
E005064,U001313,doc_delete,,0000-00-00 00:00:00,,Edge,,unknown,0,2023-08-03 22:01
E007169,U002463,doc_edit,,2023-05-01,tablet,Edge,Windows,,,2023-05-01 20:08
E003837,u001949,doc_delete,,2023-07-08,mobile,Edge,macOS,309,1,2023-07-08 0:54
E002682,U001937,comment,,05/30/2025 18:22,DESKTOP,,Android,unknown,,2025-05-30 18:22
E000209,U002106,DOC_DELETE,,2023-01-28,DESKTOP,Brave,macOS,,FALSE,2023-01-28 18:16
E006052,U001173,login,/docs,2024-02-19 0:56,tablet,Chrome,,,0,2024-02-19 0:56
E007476,U002543,comment,,2023-01-02,tablet,Safari,macOS,882,0,2023-01-02 8:50
E005547,U001919,doc_create,,01/12/2023 01:06,tablet,,,759,1,2023-01-12 1:06
E006797,U002354,page_view,/admin,04/04/2023 22:52,,Safari,macOS,879,FALSE,2023-04-04 22:52
E003762,U001103,doc_edit,,2023-08-04,,,iOS,,FALSE,2023-08-04 2:50
E005071,U000465,doc_create,,02/18/2023 05:03,tablet,Firefox,Windows,,FALSE,2023-02-18 5:03
e008225,U001934,logout,/dashboard,01/14/2023 04:48,tablet,Edge,iOS,unknown,,2023-01-14 4:48
E002896,U001931,doc_delete,,04/23/2024 03:41,desktop,,,,0,2024-04-23 3:41
E005185,U001797,doc_create,,0000-00-00 00:00:00,desktop,,Windows,unknown,FALSE,2024-04-07 13:13
e007280,U002394,page_view,/integrations,03/29/2024 20:36,DESKTOP,Safari,iOS,unknown,TRUE,2024-03-29 20:36
E005883,U001838,login,/search,2025-03-29 11:25,DESKTOP,,iOS,1177,,2025-03-29 11:25
E000784,U001099,integration_connect,,03/25/2025 13:16,,Chrome,Windows,,TRUE,2025-03-25 13:16
E000469,U000164,search,,06/20/2023 03:26,tablet,,Windows,,,2023-06-20 3:26
E008151,U000687,ai_search,,,tablet,Firefox,iOS,,0,2025-06-15 10:33
E002784,U001781,share,,04/21/2023 08:39,DESKTOP,,,,,2023-04-21 8:39
E004689,U002099,doc_create,,2024-05-27,desktop,,Android,,TRUE,2024-05-27 21:43
E004203,U000320,integration_error,,2023-07-02 21:18,,Firefox,Windows,,1,2023-07-02 21:18
E002818,U001226,login,/billing,,mobile,Chrome,,1277,,2023-12-04 10:40
E008174,U001332,ai_search,,2023-08-08,,Safari,iOS,875,,2023-08-08 2:02
e008973,U001120,EXPORT,,2024-02-02 9:56,DESKTOP,,Windows,,TRUE,2024-02-02 9:56
E000596,U001410,doc_delete,,,desktop,Safari,,,TRUE,2023-01-27 18:20
E001456,U001414,integration_error,,07/15/2023 04:07,desktop,,Linux,unknown,TRUE,2023-07-15 4:07
E008769,U001574,doc_create,,0000-00-00 00:00:00,,Chrome,Android,unknown,1,2023-08-31 17:22
 E004597,U000272,comment,,2025-02-20 16:52,desktop,Chrome,Windows,,1,2025-02-20 16:52
E004447,U001608,doc_create,,2024-02-14 7:07,,,,1244,,2024-02-14 7:07
E002764,U001224,share,,2024-11-11 1:42,,,iOS,,FALSE,2024-11-11 1:42
E000891,U001943,doc_edit,,03/12/2024 10:05,DESKTOP,Chrome,macOS,,0,2024-03-12 10:05
E007685,U001367,login,/integrations,2023-08-19,desktop,Firefox,,673,FALSE,2023-08-19 4:32
E007735,U001528,DOC_EDIT,,07/11/2024 05:37,,Chrome,,,FALSE,2024-07-11 5:37
E006081,U001522,page_view,/billing,2023-10-14 2:26,tablet,Safari,,,FALSE,2023-10-14 2:26
E003467,U000023,export,,2023-03-10 7:48,desktop,,macOS,,TRUE,2023-03-10 7:48
E006398,U000489,integration_connect,,2023-07-06 17:06,,,,,0,2023-07-06 17:06
E000293,U000673,doc_create,,2023-05-31 15:17,,Edge,Android,,,2023-05-31 15:17
E002914,U000272,login,/search,2024-03-26,DESKTOP,Brave,iOS,unknown,TRUE,2024-03-26 20:33
E005472,U000245,search,,0000-00-00 00:00:00,mobile,Firefox,Android,,0,2025-03-15 8:20
E007599,U002253,export,,2023-03-25 1:50,desktop,,macOS,unknown,FALSE,2023-03-25 1:50
E004579,u000773,doc_delete,,2025-03-17,,Safari,Linux,unknown,,2025-03-17 13:29
E006354,U001896,page_view,/pricing,11/29/2024 05:57,,Brave,Windows,unknown,0,2024-11-29 5:57
E004320,U000781,export,,02/04/2025 00:23,mobile,Firefox,,,FALSE,2025-02-04 0:23
e007664,U000383,doc_create,,12/10/2023 09:18,,,,486,FALSE,2023-12-10 9:18
E002168,U000580,doc_create,,0000-00-00 00:00:00,,Chrome,Android,,,2024-12-08 22:28
E008057,U000466,logout,/settings,2024-12-27 3:23,desktop,Brave,,unknown,TRUE,2024-12-27 3:23
E006915,U002287,ai_search,,2024-06-25,,Safari,iOS,,TRUE,2024-06-25 22:19
E006296,U000261,login,/admin,02/17/2023 17:08,,,macOS,,1,2023-02-17 17:08
E007506,U001792,page_view,/docs,2023-05-21 12:38,mobile,Safari,iOS,988,1,2023-05-21 12:38
E007196,U000614,login,/docs,2023-05-30 19:23,,Safari,Android,,TRUE,2023-05-30 19:23
E002430,U000518,comment,,2024-10-22 10:20,,Brave,Android,,,2024-10-22 10:20
E008879,U000724,integration_error,,2023-12-27 16:19,,,iOS,unknown,1,2023-12-27 16:19
E002394,U002402,export,,2024-12-08 21:35,tablet,Chrome,Android,1394,,2024-12-08 21:35
E002556, U000608 ,logout,/integrations,03/25/2025 11:21,,,Windows,,,2025-03-25 11:21
E003939, u002493 ,integration_connect,,2024-06-18,DESKTOP,,,,,2024-06-18 3:47
E000770, U002316 ,ai_search,,,,Brave,iOS,unknown,1,2023-06-29 5:53
E004789,U001817,login,/pricing,2024-01-08,,Firefox,,631,TRUE,2024-01-08 2:13
e000543,U000425,logout,/onboarding,2025-01-03 12:47,,Edge,Android,,FALSE,2025-01-03 12:47
E002359,U002546,ai_search,,10/22/2023 14:44,DESKTOP,Chrome,,unknown,TRUE,2023-10-22 14:44
E003470,u002513,share,,04/09/2023 22:02,,Firefox,,unknown,FALSE,2023-04-09 22:02
E007358,U000609,integration_connect,,,desktop,Safari,,1632,FALSE,2024-07-03 5:06
E008030,U000391,ai_search,,2023-10-24,tablet,,Android,unknown,1,2023-10-24 18:39
E007194,U000396,share,,2025-01-03,mobile,,,,,2025-01-03 14:04
E006640,U001468,login,/settings,2024-09-03 15:52,desktop,Firefox,,,0,2024-09-03 15:52
E002097,U000898,doc_delete,,0000-00-00 00:00:00,,Chrome,macOS,unknown,FALSE,2024-11-13 9:17
E005279,U001167,comment,,2024-12-31 9:10,,Safari,Windows,unknown,0,2024-12-31 9:10
E001747,U000393,doc_edit,,05/18/2023 16:28,DESKTOP,Safari,Linux,,FALSE,2023-05-18 16:28
E001401,U000140,comment,,07/31/2024 09:09,tablet,Brave,iOS,unknown,,2024-07-31 9:09
 E001631,U002240,doc_create,,08/12/2023 21:07,DESKTOP,Chrome,,1627,0,2023-08-12 21:07
E001775,U000967,export,,,,,iOS,,0,2023-12-29 17:10
E006737,U001898,integration_error,,03/16/2025 05:29,mobile,Chrome,iOS,unknown,FALSE,2025-03-16 5:29
E004373,U000749,export,,04/09/2025 22:54,desktop,Safari,,,1,2025-04-09 22:54
E000564,u000517,doc_delete,,2025-01-23,DESKTOP,Firefox,,,FALSE,2025-01-23 11:52
E000080,U001940,doc_edit,,,,Firefox,Android,unknown,TRUE,2025-01-01 17:10
E008449,U001236,integration_connect,,05/02/2024 16:07,tablet,Safari,Android,836,1,2024-05-02 16:07
E002670,U000971,integration_error,,02/25/2024 18:45,mobile,Brave,Windows,649,FALSE,2024-02-25 18:45
E006336,U000630,share,,09/14/2024 13:42,DESKTOP,,Linux,unknown,1,2024-09-14 13:42
E002360,U002578,doc_create,,2023-07-26,,Chrome,,260,0,2023-07-26 17:58
E001263,U001879,doc_create,,2024-04-15,desktop,Safari,iOS,unknown,TRUE,2024-04-15 15:54
E005214,  U000526  ,EXPORT,,11/23/2023 11:59,,Brave,Linux,1086,TRUE,2023-11-23 11:59
E005756,U001907,ai_search,,2024-10-30 12:06,,Safari,iOS,1138,TRUE,2024-10-30 12:06
E000301,U000186,search,,2023-03-25 5:28,DESKTOP,Edge,Android,515,FALSE,2023-03-25 5:28
e003106,U000824,share,,2024-08-20 19:23,,Edge,macOS,,0,2024-08-20 19:23
E005046,USR-001511,logout,/pricing,08/07/2024 16:01,,Brave,macOS,219,,2024-08-07 16:01
E005261,U000767,share,,06/15/2024 16:52,,Firefox,Windows,unknown,0,2024-06-15 16:52
E005145,U000096,search,,07/30/2023 09:09,,Edge,,797,FALSE,2023-07-30 9:09
E005296,U001295,doc_edit,,,,Chrome,Linux,863,0,2025-02-08 3:14
E006883,U001415,comment,,2025-03-02 1:15,,Edge,,,,2025-03-02 1:15
E000318,U000405,doc_create,,2024-06-06 7:20,desktop,,macOS,,FALSE,2024-06-06 7:20
E002141,U000653,ai_search,,2023-05-19,DESKTOP,Chrome,Android,558,TRUE,2023-05-19 21:47
E003847,U000455,doc_create,,2025-02-14,mobile,,Android,,,2025-02-14 15:22
E000873,U000561,logout,/admin,2024-07-18,tablet,Firefox,,,1,2024-07-18 8:03
E006009,U001469,integration_error,,2024-10-05,,Brave,iOS,,1,2024-10-05 20:27
E000662,U000433,ai_search,,2024-02-11,,,macOS,,,2024-02-11 22:08
E008495,u002175,export,,2023-11-01 15:46,,Edge,macOS,unknown,FALSE,2023-11-01 15:46
E003637,U002298,logout,/help,2025-02-09,tablet,Firefox,macOS,,TRUE,2025-02-09 22:56
E002152,U000230,ai_search,,2023-06-01,,Brave,Linux,unknown,,2023-06-01 14:28
E005609,USR-000483,login,/dashboard,10/10/2024 09:27,DESKTOP,,Android,unknown,TRUE,2024-10-10 9:27
E006329,U002225,doc_delete,,07/09/2024 20:50,mobile,Firefox,,unknown,1,2024-07-09 20:50
E008221,USR-002291,page_view,/docs,2024-10-30 10:33,desktop,Firefox,Linux,,FALSE,2024-10-30 10:33
E005960,u001725,export,,,tablet,Edge,macOS,,1,2023-03-23 15:23
E003321,U000643,integration_error,,09/09/2024 00:34,desktop,Edge,macOS,,FALSE,2024-09-09 0:34
E007526,U000655,page_view,/integrations,2024-04-08 6:22,desktop,Firefox,Android,,,2024-04-08 6:22
E000065,u001585,comment,,2023-03-13 21:12,desktop,,iOS,,,2023-03-13 21:12
E002717,U002327,doc_edit,,,,Brave,Android,1094,0,2025-05-25 16:53
E007044,U001271,integration_error,,01/14/2024 04:29,desktop,Firefox,Windows,,TRUE,2024-01-14 4:29
E003967, U001372 ,login,/help,2025-04-17 5:03,desktop,Brave,Windows,60,,2025-04-17 5:03
E007713,U002196,doc_create,,08/02/2023 05:40,tablet,Edge,,,,2023-08-02 5:40
E001309,U000079,export,,2024-04-15,DESKTOP,,,,,2024-04-15 15:18
E001598,U000387,integration_connect,,04/10/2024 17:43,,Chrome,,921,FALSE,2024-04-10 17:43
E005938,U000638,share,,02/17/2025 11:46,DESKTOP,Chrome,macOS,unknown,1,2025-02-17 11:46
E001940,U000123,logout,/docs,2025-02-09,DESKTOP,Edge,,unknown,0,2025-02-09 7:31
e005315,U002575,LOGOUT,/pricing,,,Chrome,,,TRUE,2023-11-03 3:52
e000985,U002411,integration_connect,,2024-09-12,,Firefox,Linux,,FALSE,2024-09-12 1:58
E006207,U001778,doc_delete,,0000-00-00 00:00:00,DESKTOP,Brave,Linux,unknown,,2024-10-13 15:29
E003180,U000782,doc_create,,2024-10-17,,,macOS,,,2024-10-17 17:29
E007281,U001619,comment,,,,,Linux,,,2023-01-20 16:57
E000058,USR-002556,integration_error,,,,Firefox,,,1,2023-12-06 6:55
E000884,U001768,page_view,/settings,2025-04-07,tablet,Chrome,Android,,1,2025-04-07 9:54
E001565,U002185,share,,07/17/2023 22:54,desktop,,Linux,,1,2023-07-17 22:54
E001796,U001318,ai_search,,06/15/2025 06:31,desktop,Brave,iOS,unknown,,2025-06-15 6:31
E005396,U001831,share,,2023-01-26 4:16,,Edge,iOS,,FALSE,2023-01-26 4:16
E005668,U001938,integration_error,,2023-02-14 9:29,desktop,Brave,,,FALSE,2023-02-14 9:29
E002527,U001432,comment,,2023-04-27,mobile,Edge,,unknown,0,2023-04-27 0:27
E004428,U002073,integration_connect,,2023-11-29 13:12,,Chrome,macOS,,FALSE,2023-11-29 13:12
E002030,U001609,login,/settings,06/17/2024 16:23,,Chrome,Linux,500,,2024-06-17 16:23
E004697,U002502,doc_delete,,2023-06-08,,Chrome,iOS,,,2023-06-08 22:32
E004711,U002426,comment,,2023-01-28 9:39,DESKTOP,Firefox,,,FALSE,2023-01-28 9:39
E008210, U000176 ,integration_connect,,08/23/2024 09:47,,Firefox,Android,unknown,TRUE,2024-08-23 9:47
E000803,U002253,search,,2025-06-13,mobile,,,189,,2025-06-13 8:15
E004950,U000140,logout,/dashboard,03/21/2024 08:14,,Safari,Android,699,FALSE,2024-03-21 8:14
E001385,U001111,share,,2023-07-24,mobile,Edge,iOS,,0,2023-07-24 2:26
E006530,USR-000220,doc_create,,2024-02-03,desktop,Firefox,Linux,,1,2024-02-03 2:43
E002372,U002141,ai_search,,2023-10-09,,Brave,,,1,2023-10-09 0:13
E002409,U002322,integration_connect,,03/07/2025 01:50,tablet,Brave,,unknown,FALSE,2025-03-07 1:50
E007123,USR-001035,search,,02/08/2024 18:38,tablet,,,,,2024-02-08 18:38
E003662, U000016 ,integration_error,,07/05/2024 07:08,,Safari,iOS,unknown,,2024-07-05 7:08
E008163,U000199,logout,/docs,2024-04-19 4:06,desktop,Firefox,Android,,TRUE,2024-04-19 4:06
E005258,U001418,login,/integrations,2023-09-28 18:30,tablet,Safari,,unknown,,2023-09-28 18:30
E007941,U000146,DOC_CREATE,,2024-12-23,tablet,,Windows,,TRUE,2024-12-23 5:02
E004531,U000171,integration_connect,,2024-12-01,desktop,,Linux,,,2024-12-01 19:30
E000251,U000758,ai_search,,2025-01-17,desktop,,,,,2025-01-17 19:46
E004104, u001630 ,ai_search,,06/17/2024 06:20,,Chrome,Android,unknown,,2024-06-17 6:20
E001751,U000312,doc_create,,2024-01-20,tablet,Edge,Linux,unknown,,2024-01-20 8:41
E001804,U001451,integration_error,,12/10/2024 23:20,tablet,Safari,iOS,unknown,1,2024-12-10 23:20
E000164,u001414,integration_connect,,,,,,unknown,TRUE,2024-11-29 8:46
E002113,U001567,search,,10/14/2024 21:09,desktop,Safari,iOS,325,0,2024-10-14 21:09
E008676,U000506,doc_edit,,2024-06-23,,,macOS,,1,2024-06-23 18:25
E007983,U000557,comment,,0000-00-00 00:00:00,,,macOS,unknown,1,2025-01-23 9:16
E006403,U002167,integration_connect,,2023-02-11,desktop,Chrome,iOS,,TRUE,2023-02-11 10:59
E004610,U002459,page_view,/settings,2024-02-28,tablet,Safari,,,FALSE,2024-02-28 14:24
E005024,U001155,share,,2024-12-18,,Brave,iOS,,TRUE,2024-12-18 17:42
E004602,U002122,page_view,/integrations,2025-02-06,,Safari,,53,FALSE,2025-02-06 3:46
E005477,U002292,share,,2023-04-24 13:16,,Chrome,iOS,unknown,FALSE,2023-04-24 13:16
E003803,U000365,integration_connect,,2023-01-05,,,Windows,,TRUE,2023-01-05 13:56
E001359,U001381,integration_connect,,,desktop,Edge,,unknown,1,2023-04-10 7:58
E008020,U000157,comment,,2023-04-30 18:28,,,iOS,,,2023-04-30 18:28
E005001,U000098,logout,/docs,2023-01-07 11:54,mobile,Safari,,,,2023-01-07 11:54
E006966,U001355,search,,2025-06-15,mobile,Brave,macOS,1751,TRUE,2025-06-15 23:08
E003560,U000038,integration_error,,2024-12-18 16:21,desktop,Brave,iOS,188,FALSE,2024-12-18 16:21
E001559,u001055,login,/admin,2024-05-25 15:51,,,iOS,1632,1,2024-05-25 15:51
E004796,U001641,integration_error,,06/16/2023 11:44,,Chrome,,unknown,FALSE,2023-06-16 11:44
E005936,U002453,logout,/integrations,2024-01-05,DESKTOP,Firefox,macOS,,1,2024-01-05 3:20
E001848,U000600,comment,,2023-08-11 21:20,DESKTOP,Edge,,887,1,2023-08-11 21:20
e003549,U001681,doc_edit,,2025-04-04 6:07,tablet,Firefox,macOS,unknown,TRUE,2025-04-04 6:07
E003829, U000543 ,share,,01/28/2023 04:21,mobile,Safari,iOS,unknown,,2023-01-28 4:21
E004195,U001337,page_view,/docs,2024-07-31 4:04,desktop,Firefox,macOS,43,FALSE,2024-07-31 4:04
E006077,U001033,page_view,/onboarding,05/17/2024 08:42,mobile,Brave,macOS,,FALSE,2024-05-17 8:42
e007720,U000260,share,,0000-00-00 00:00:00,mobile,Edge,macOS,,FALSE,2023-02-04 12:40
E002430,U000162,export,,2024-10-04 23:08,DESKTOP,Brave,Windows,706,TRUE,2024-10-04 23:08
E005728,U000487,page_view,/pricing,,DESKTOP,Firefox,Windows,unknown,TRUE,2023-12-25 17:50
E008555,U000012,login,/settings,2024-02-29 10:20,,,,,FALSE,2024-02-29 10:20
E007691,U000397,share,,07/06/2024 15:25,tablet,Safari,iOS,,FALSE,2024-07-06 15:25
E000023,U001970,doc_edit,,05/28/2023 21:09,mobile,Safari,,,FALSE,2023-05-28 21:09
E007732,U000497,doc_edit,,11/02/2024 06:47,DESKTOP,Safari,iOS,unknown,FALSE,2024-11-02 6:47
E008519,U001914,page_view,/integrations,2024-08-20,tablet,Chrome,Linux,1015,FALSE,2024-08-20 0:05
E002276,U001874,integration_error,,,DESKTOP,,macOS,,TRUE,2024-09-08 2:45
E004973,U001952,login,/search,03/15/2023 16:46,,Edge,,1084,TRUE,2023-03-15 16:46
E005247,U001340,logout,/settings,05/13/2023 11:48,DESKTOP,Safari,Android,,,2023-05-13 11:48
E000717,U002339,integration_error,,2024-09-18,mobile,Chrome,,,TRUE,2024-09-18 10:09
e006068,U000174,login,/onboarding,0000-00-00 00:00:00,,,Linux,unknown,1,2024-04-01 0:00
E003846,U001580,logout,/help,09/10/2024 08:11,,Firefox,,,,2024-09-10 8:11
E000383,U000957,page_view,/billing,2024-06-08 11:03,desktop,,Windows,,TRUE,2024-06-08 11:03
E007136,U002154,integration_connect,,2023-02-06 2:30,desktop,Firefox,,1368,,2023-02-06 2:30
E004636,U001963,comment,,,DESKTOP,Brave,iOS,,0,2023-01-16 20:54
E006448,U000926,export,,2023-02-03,tablet,,Windows,486,,2023-02-03 11:48
e003693,U000460,SEARCH,,0000-00-00 00:00:00,,Chrome,Linux,671,,2025-06-14 4:28
E006362,U002290,login,/billing,2024-04-10,DESKTOP,,iOS,,FALSE,2024-04-10 15:30
E002977,U001046,integration_connect,,,tablet,Safari,Windows,833,FALSE,2023-12-03 21:21
E003616,U002593,doc_create,,12/19/2024 05:06,tablet,Firefox,macOS,unknown,1,2024-12-19 5:06
E002283,U001689,doc_delete,,10/13/2024 01:16,desktop,Firefox,Linux,unknown,FALSE,2024-10-13 1:16
E006321,U001987,integration_error,,07/19/2023 00:45,desktop,,Linux,unknown,FALSE,2023-07-19 0:45
E007448,USR-001461,comment,,0000-00-00 00:00:00,mobile,Safari,Android,914,,2024-02-09 23:37
E002367,U001412,page_view,/settings,2023-08-21 11:48,tablet,Brave,Android,1793,0,2023-08-21 11:48
E002473,U000724,doc_create,,2023-09-04 7:22,desktop,Edge,,,0,2023-09-04 7:22
E004701,U000205,doc_delete,,2024-06-15,DESKTOP,Firefox,,unknown,,2024-06-15 10:15
E008903,U001508,comment,,2023-05-21 0:23,mobile,Safari,,,TRUE,2023-05-21 0:23
E005653,U001423,doc_create,,2023-03-06,desktop,Safari,Linux,,TRUE,2023-03-06 11:58
E000635,U001066,search,,05/01/2024 09:10,,Brave,Windows,1450,,2024-05-01 9:10
E004210,U002058,doc_edit,,2024-08-25 17:24,tablet,Chrome,Android,,0,2024-08-25 17:24
E006699,U001135,doc_create,,2025-01-30 23:28,desktop,Edge,Linux,,,2025-01-30 23:28
E001183,U000547,doc_delete,,2023-07-09,DESKTOP,Brave,,940,FALSE,2023-07-09 19:13
E005779, U001349 ,page_view,/dashboard,2024-09-11,,Firefox,Linux,,FALSE,2024-09-11 20:40
E003340,U001785,doc_edit,,11/05/2023 22:42,desktop,Edge,iOS,,TRUE,2023-11-05 22:42
E007957,U002158,search,,2023-03-31 12:47,,Brave,Android,unknown,FALSE,2023-03-31 12:47
E003311,u000164,export,,,,Safari,,unknown,TRUE,2024-11-22 11:10
E008760, U000920 ,logout,/integrations,2025-05-17 19:15,tablet,Safari,,,FALSE,2025-05-17 19:15
E001636,u000840,ai_search,,11/15/2024 15:29,desktop,Safari,Windows,unknown,1,2024-11-15 15:29
E003355, U001841 ,doc_create,,2023-03-24 11:11,mobile,Safari,,unknown,FALSE,2023-03-24 11:11
E002424,U002254,comment,,2024-12-27 15:40,mobile,Edge,,1737,FALSE,2024-12-27 15:40
E006579,USR-001682,doc_create,,2023-09-19 13:22,DESKTOP,,Linux,324,FALSE,2023-09-19 13:22
E005021,U000249,integration_connect,,,,Brave,Windows,510,FALSE,2024-10-24 11:29
E001102,U002086,comment,,2024-12-30 2:27,desktop,,,unknown,0,2024-12-30 2:27
 E005342,U000480,doc_edit,,2025-03-04,,Chrome,,1258,,2025-03-04 19:35
E000122,U000459,doc_edit,,2023-02-23 20:04,,Firefox,,,1,2023-02-23 20:04
E000811,U000047,page_view,/help,2024-11-05 7:19,DESKTOP,,Windows,,1,2024-11-05 7:19
E007510,U002272,doc_edit,,,tablet,,,,TRUE,2023-07-18 9:23
E003274,U001618,doc_delete,,2023-10-08,,,,unknown,,2023-10-08 19:17
 E000242,U000929,SHARE,,0000-00-00 00:00:00,DESKTOP,Chrome,Windows,unknown,,2023-08-06 7:34
E000667, U002070 ,integration_error,,,tablet,,macOS,171,,2025-03-28 16:59
E002485,U002466,comment,,10/26/2024 05:00,,Brave,Android,303,FALSE,2024-10-26 5:00
E005036,U000755,login,/onboarding,,tablet,Chrome,iOS,,TRUE,2023-12-27 4:50
E003523,U001636,comment,,2024-08-28 2:09,,Safari,,unknown,0,2024-08-28 2:09
E001021,U001429,doc_create,,2024-10-30 10:02,tablet,Safari,macOS,,,2024-10-30 10:02
E001495,U002478,doc_create,,2023-08-25 5:29,,Firefox,iOS,unknown,,2023-08-25 5:29
E006918,U001451,doc_edit,,01/11/2023 06:12,,Chrome,Windows,,TRUE,2023-01-11 6:12
E000479, U001832 ,integration_error,,2023-07-21 19:55,mobile,Brave,Android,,TRUE,2023-07-21 19:55
E006220, U002484 ,integration_error,,12/29/2024 21:07,mobile,Firefox,Linux,1474,TRUE,2024-12-29 21:07
E003584,U000587,search,,04/15/2025 20:22,desktop,Chrome,,unknown,1,2025-04-15 20:22
E000754,U002186,page_view,/help,08/22/2023 10:10,,Firefox,Windows,1522,1,2023-08-22 10:10
E002317,U000110,doc_delete,,01/26/2025 18:14,desktop,Safari,macOS,unknown,1,2025-01-26 18:14
E008498,U000010,search,,0000-00-00 00:00:00,desktop,Brave,Linux,,0,2024-03-27 12:15
E007183,U002446,DOC_EDIT,,2024-09-27 8:55,DESKTOP,Edge,Windows,unknown,,2024-09-27 8:55
E004680,U001103,ai_search,,2023-01-14 12:12,mobile,Brave,Linux,,FALSE,2023-01-14 12:12
E001252,U002384,share,,2024-02-05 8:29,DESKTOP,Brave,Linux,,,2024-02-05 8:29
E001400,u002294,doc_create,,10/20/2024 12:05,,,Linux,,FALSE,2024-10-20 12:05
E001581,U001680,export,,07/20/2024 02:19,DESKTOP,Firefox,,1577,0,2024-07-20 2:19
E006871,U000200,export,,2024-08-29,desktop,Firefox,Android,779,,2024-08-29 3:43
E006818,U000375,search,,,,Firefox,Android,,TRUE,2025-01-01 16:34
E003012,U000082,search,,,,,iOS,1789,FALSE,2025-04-13 20:02
e004883,U000312,comment,,12/07/2023 15:12,tablet,,Windows,,FALSE,2023-12-07 15:12
e007869,U001289,share,,2023-10-15 22:31,mobile,Edge,Windows,,TRUE,2023-10-15 22:31
 e008545,U000216,logout,/docs,05/30/2025 10:48,,Brave,Windows,,,2025-05-30 10:48
E004732,U000967,integration_error,,01/04/2024 08:14,mobile,Chrome,,1001,TRUE,2024-01-04 8:14
E006864,U000278,doc_edit,,01/23/2025 22:40,,Chrome,,,,2025-01-23 22:40
E001975,U001116,logout,/dashboard,01/02/2025 10:26,,Firefox,Android,,0,2025-01-02 10:26
