subscription_id,user_id,plan_name,billing_cycle,price_amount,currency,status,start_date,end_date,payment_method,auto_renew,cancel_reason,created_at,updated_at
S04248,U001120,Business,annual,99,usd,CANCELLED,06-12-2024,2025-06-26,card,,too expensive,06-12-2024,27-01-2025
S04384,U002397,Pro,,49,CAD,trialing,11/12/2023,,card,TRUE,too expensive,2023-11-12 0:00,10-04-2024
S00677,U000629,Business,monthly,149,EUR,ACTIVE,10/12/2023,,invoice,TRUE,onboarding difficulty,2023-10-12,03-04-2024
 S01930,U000654,Trial,ANNUAL,0,GBP,paused,2023-04-01,01/05/2024,,TRUE,,2023-04-01,05/23/2023
S01194,U001873,Enterprise,annual,399,CAD,ACTIVE,12/30/2024,,,TRUE,,30-12-2024,2025-05-13 0:00
S00734,U001063,Pro,annual,49,GBP,past_due,2023-06-09 0:00,,,,onboarding difficulty,2023-06-09,07/11/2023
 S01924,U000966,Pro,annual,49,usd,past_due,2024-01-23,0000-00-00,paypal,FALSE,too expensive,23-01-2024,2024-03-10
S03972,U001891,pro,annual,49,,active,2024-06-09,,,FALSE,performance issues,2024-06-09,2024-12-23 0:00
S03789,U000820,Free,,0,,active,06/07/2024,,paypal,1,missing features,2024-06-07,2024-11-26
S04285,U002135,Free,,0,CAD,ACTIVE,03/11/2025,,invoice,FALSE,,11-03-2025,08/04/2025
s04068,U001462,Business,annual,149,,ACTIVE,2025-03-31,,,,,2025-03-31,17-05-2025
S00472,U000128,Enterprise,monthly,399,GBP,trialing,2023-03-06 0:00,,card,,,2023-03-06,13-03-2023
S00876,U000332,Starter,Monthly,19,USD,trialing,2023-08-29,,wire,,,2023-08-29 0:00,29-11-2023
S01380,U002004,Pro,,49,GBP,active,12/02/2024,,,1,,12/02/2024,2025-01-07 0:00
S02894,U000524,Trial,annual,0,,active,09/15/2024,,CARD,0,,2024-09-15,2024-11-23
S03856,U001105,Starter,,19,usd,canceled,2024-06-14 0:00,2025-01-06 0:00,,FALSE,onboarding difficulty,06/14/2024,2024-11-20 0:00
S02855,u001500,Starter,Monthly,,USD,canceled,07/27/2023,2023-10-15 0:00,card,TRUE,,07/27/2023,2023-09-21 0:00
S00021,U001909,Starter,monthly,20,,canceled,2023-01-17 0:00,2023-10-25,card,FALSE,missing features,2023-01-17 0:00,06/29/2023
S04478,u002387,Starter,,,,trialing,16-03-2023,,card,0,onboarding difficulty,2023-03-16,06/09/2023
S00327,U000384,Starter,ANNUAL,,usd,past_due,2024-10-28,,wire,,,2024-10-28 0:00,2024-10-31
S00611,U002145,Business,,99,,canceled,2024-11-01,12/27/2024,card,0,,2024-11-01,2024-11-11 0:00
S01432,U001629,Business,monthly,99,USD,CANCELLED,2023-10-31,2024-04-19,invoice,0,performance issues,31-10-2023,22-11-2023
S03621,U001856,Business,Monthly,99,CAD,trialing,2023-04-26 0:00,,invoice,TRUE,,04/26/2023,17-08-2023
S00548,U000472,Trial,ANNUAL,0,GBP,CANCELLED,2024-10-10 0:00,2025-01-17,paypal,,N/A,2024-10-10 0:00,10/26/2024
S03628,U000093,Trial,,0,,active,07-02-2023,,wire,FALSE,onboarding difficulty,2023-02-07,2023-04-27 0:00
S00370,U001474,Business,ANNUAL,120,GBP,active,26-05-2024,,CARD,1,low usage,26-05-2024,04-11-2024
S01146, U000301 ,Free,,0,usd,ACTIVE,2024-11-17,,,FALSE,low usage,11/17/2024,2024-11-26
S03684,USR-001363,Business,annual,149,USD,past_due,06-08-2023,,paypal,,low usage,2023-08-06 0:00,09/04/2023
S03825,U000919,Pro,,49,CAD,ACTIVE,2024-10-28,,wire,FALSE,,2024-10-28,11/23/2024
S00348,U002178,Enterprise,,custom,usd,paused,2025-01-08,11/11/2025,CARD,TRUE,,2025-01-08,2025-01-25
S00114,U000374,Enterprise,monthly,,CAD,paused,2024-06-20 0:00,2025-04-24,,,N/A,06/20/2024,2024-10-05
S00721,USR-001561,Pro,,49,,past_due,2023-10-19 0:00,,paypal,TRUE,performance issues,19-10-2023,10/21/2023
S00558,USR-001241,Pro,ANNUAL,49,GBP,ACTIVE,01/05/2024,,,,too expensive,2024-01-05 0:00,12-02-2024
S03722, U001846 ,Free,ANNUAL,0,,paused,01/04/2024,2025-01-19,,TRUE,,2024-01-04,02/06/2024
S03747,U001826,Free,,0,,past_due,2023-02-07,,wire,TRUE,missing features,02/07/2023,2023-08-21 0:00
S04060,U000401,Enterprise,annual,,,trialing,03/18/2023,,,,switched competitor,18-03-2023,2023-05-04 0:00
s03701,U001658,Trial,annual,0,,paused,2024-01-03,03/22/2024,invoice,FALSE,low usage,2024-01-03,05/16/2024
S00063,U002503,Free,Monthly,0,EUR,ACTIVE,2024-08-11,,,FALSE,,11-08-2024,28-12-2024
S04196,U001087,Starter,,19,,active,07-07-2023,,,,,2023-07-07 0:00,01/23/2024
S00108,U001423,Free,monthly,0,usd,past_due,2023-10-16 0:00,,,FALSE,onboarding difficulty,2023-10-16 0:00,2024-02-21
S00329,U001261,Business,Monthly,99,usd,ACTIVE,2023-04-12,,CARD,,,04/12/2023,2023-07-01
S00777,U001131,Starter,ANNUAL,,EUR,canceled,02/14/2023,2023-06-28,,TRUE,missing features,2023-02-14,25-04-2023
S02571, U001514 ,Starter,,,EUR,trialing,2023-04-05 0:00,,,FALSE,performance issues,05-04-2023,15-05-2023
S01324,U001406,Business,monthly,120,EUR,ACTIVE,19-03-2023,,invoice,FALSE,,19-03-2023,07/13/2023
S02447,U002060,Trial,Monthly,0,usd,trialing,22-07-2024,,,,,22-07-2024,15-12-2024
 S01964,U001866,Free,monthly,0,,canceled,03/02/2023,2023-05-24 0:00,,FALSE,low usage,2023-03-02 0:00,03/12/2023
S02016, U002095 ,Enterprise,,499,EUR,ACTIVE,04/05/2025,,,1,N/A,04/05/2025,2025-06-07
S03027,U000292,Enterprise,annual,,EUR,paused,03/18/2025,2025-07-25 0:00,CARD,FALSE,,18-03-2025,2025-05-01
S02664,U001837,Trial,ANNUAL,0,GBP,active,08-06-2025,,card,TRUE,,06/08/2025,07/27/2025
S01586,U001277,trial,ANNUAL,0,USD,active,2025-03-08 0:00,,card,1,performance issues,2025-03-08 0:00,29-05-2025
S01597,U000510,Enterprise,annual,custom,USD,past_due,07-04-2024,,CARD,TRUE,too expensive,2024-04-07,2024-09-21
S00078,U001173,Business,monthly,149,usd,CANCELLED,03/07/2023,2023-11-28 0:00,paypal,FALSE,missing features,2023-03-07 0:00,2023-03-22
S04421,U002292,Trial,ANNUAL,0,CAD,CANCELLED,2023-11-15,2024-03-15,wire,TRUE,N/A,2023-11-15 0:00,2023-12-28
S01415,U002349,Business,monthly,99,,active,2024-09-25,,paypal,1,N/A,2024-09-25 0:00,2024-12-31
S01121, u000438 ,Trial,annual,0,CAD,CANCELLED,26-12-2023,06/21/2024,paypal,,,2023-12-26 0:00,06/15/2024
S00648,U001326,Enterprise,monthly,,USD,trialing,20-06-2024,,,FALSE,missing features,2024-06-20,2024-12-14 0:00
S01186,U001132,Enterprise,monthly,custom,USD,past_due,2023-02-19 0:00,,CARD,0,,19-02-2023,02/24/2023
S03437,U001026,Enterprise,Monthly,custom,EUR,active,02/17/2023,,CARD,TRUE,,2023-02-17,28-05-2023
S01984,U002567,Pro,ANNUAL,59,USD,ACTIVE,03/03/2025,,invoice,1,switched competitor,03-03-2025,2025-06-22
S02275,U000714,Pro,ANNUAL,50,GBP,trialing,06/20/2024,,card,FALSE,,2024-06-20 0:00,2024-12-08 0:00
S02624,U000002,Free,,0,GBP,active,2024-06-08,,,,switched competitor,08-06-2024,07/06/2024
S03191,U000016,Pro,annual,50,USD,active,2024-05-11,,paypal,1,N/A,05/11/2024,2024-06-21 0:00
S00953,U002295,Business,,120,CAD,active,25-04-2023,,CARD,1,performance issues,04/25/2023,2023-08-02
S02016,U000450,Enterprise,monthly,custom,GBP,ACTIVE,05/15/2024,,CARD,FALSE,performance issues,15-05-2024,01-12-2024
S02075,U000057,Enterprise,annual,499,,paused,2024-07-01,2024-07-18,,TRUE,N/A,01-07-2024,2024-12-08 0:00
S00719,u000701,Starter,monthly,19,EUR,paused,2023-02-19 0:00,2023-08-21 0:00,card,TRUE,performance issues,2023-02-19,08/11/2023
S02809,U001202,Business,,120,GBP,CANCELLED,03/28/2024,2025-03-07 0:00,wire,FALSE,performance issues,28-03-2024,2024-08-12
 S01471,U002589,Trial,annual,0,GBP,paused,2024-05-02,14-07-2024,,0,switched competitor,2024-05-02 0:00,2024-07-05
S04278,u000107,Pro,Monthly,49,usd,paused,2025-01-14,2025-12-21,card,,N/A,01/14/2025,2025-04-13
S01318,U001628,Free,Monthly,0,EUR,paused,2023-05-31,2024-02-27,paypal,0,switched competitor,31-05-2023,09-07-2023
S02819,U002365,Pro,ANNUAL,50,USD,active,22-11-2024,,card,TRUE,too expensive,2024-11-22 0:00,05/24/2025
S00645,U002265,Enterprise,,299,,past_due,04-08-2024,,wire,TRUE,N/A,2024-08-04 0:00,2024-10-26
S00109,U001619,Starter,annual,19,,active,2023-02-04 0:00,,CARD,FALSE,performance issues,2023-02-04 0:00,07/02/2023
S01785,U002578,Free,monthly,0,USD,trialing,09/08/2023,,,0,N/A,2023-09-08,19-10-2023
S01269,U002049,Enterprise,monthly,499,,CANCELLED,02/09/2023,2023-12-04,,0,missing features,02/09/2023,25-02-2023
S01049,u001067,Trial,annual,0,CAD,past_due,2024-08-06 0:00,,CARD,,,2024-08-06,2025-01-13 0:00
 S00876,U001733,Enterprise,,299,,CANCELLED,08-02-2025,0000-00-00,invoice,TRUE,,2025-02-08 0:00,08/09/2025
S04053,U001943,Starter,,19,usd,canceled,2023-10-23,09-11-2024,card,1,missing features,2023-10-23,13-01-2024
S03519,U002430,Business,Monthly,149,GBP,trialing,2023-12-25,,,0,,2023-12-25 0:00,01/16/2024
S02297,U001579,Free,monthly,0,CAD,past_due,2024-07-24,,wire,1,,2024-07-24,28-10-2024
S00794,U002027,Trial,annual,0,GBP,past_due,02/13/2023,,invoice,FALSE,low usage,2023-02-13,03-05-2023
S01079,U001574,Pro,monthly,59,,active,04/16/2023,,paypal,FALSE,switched competitor,2023-04-16 0:00,02-06-2023
S03491,U002322,Free,,0,CAD,paused,04/07/2025,2025-08-22 0:00,card,,,2025-04-07 0:00,04/29/2025
S00894,U000110,Enterprise,,399,usd,past_due,2024-08-02 0:00,,card,1,missing features,2024-08-02,10/22/2024
S03753,U000134,Starter,monthly,19,GBP,canceled,03/10/2024,2025-01-10,card,,onboarding difficulty,10-03-2024,2024-07-21
S02242,U000325,Pro,annual,59,usd,past_due,26-01-2023,,paypal,TRUE,,26-01-2023,2023-07-16 0:00
S02063,U000152,Trial,,0,EUR,canceled,02/10/2024,2025-01-29,card,TRUE,,10-02-2024,08/05/2024
S04430,U002364,Free,,0,CAD,trialing,21-05-2023,,card,TRUE,switched competitor,21-05-2023,05-09-2023
S01045,USR-001901,Enterprise,,399,CAD,past_due,08/22/2023,,,,switched competitor,2023-08-22,11/22/2023
S02469,U001535,Enterprise,Monthly,499,EUR,past_due,15-03-2023,,,TRUE,,2023-03-15,2023-03-25 0:00
S03403,U001541,Business,,120,usd,CANCELLED,10/04/2023,2023-12-05 0:00,paypal,0,onboarding difficulty,2023-10-04,08-10-2023
S04323,U001793,Pro,,49,,active,2024-06-26,,invoice,FALSE,switched competitor,2024-06-26 0:00,24-07-2024
S01756,U001143,Enterprise,Monthly,499,,CANCELLED,2023-10-31,09/21/2024,wire,FALSE,,2023-10-31,2024-03-31 0:00
S01554,U002010,Starter,Monthly,25,,active,2024-04-01,,card,FALSE,low usage,04/01/2024,2024-08-20
S02646,U000222,Free,Monthly,0,,active,07/21/2023,,CARD,TRUE,missing features,07/21/2023,2024-01-30 0:00
S00527,U001757,Starter,monthly,19,GBP,active,05-09-2023,,invoice,TRUE,missing features,09/05/2023,22-11-2023
S04022,U000053,Business,ANNUAL,149,usd,CANCELLED,18-03-2024,06-03-2025,paypal,FALSE,N/A,2024-03-18,05/22/2024
S01775,U000566,Starter,Monthly,,,paused,15-03-2023,0000-00-00,wire,,switched competitor,2023-03-15,2023-04-04
S04173,U001735,Free,annual,0,GBP,canceled,2023-05-25 0:00,29-12-2023,card,TRUE,too expensive,25-05-2023,07/12/2023
S03873,U002261,Business,,120,USD,paused,2023-10-21 0:00,2024-05-10,,FALSE,switched competitor,21-10-2023,01/03/2024
S01650,U000766,Enterprise,,,GBP,CANCELLED,2024-12-23,2025-02-06,,FALSE,onboarding difficulty,2024-12-23 0:00,2025-06-21
S03846,U001816,Starter,,19,,CANCELLED,2023-07-18 0:00,2023-10-30,CARD,FALSE,switched competitor,2023-07-18 0:00,2023-09-29 0:00
S04344,U000143,Enterprise,,299,,CANCELLED,2025-04-16 0:00,0000-00-00,wire,1,performance issues,2025-04-16 0:00,2025-06-22
S04087,U001961,Starter,,19,USD,past_due,2023-08-20 0:00,,wire,,onboarding difficulty,08/20/2023,2023-09-03
S00112,U001547,Trial,monthly,0,EUR,paused,2023-09-27 0:00,06/20/2024,paypal,,missing features,27-09-2023,2024-03-19
S01683,U001259,Pro,annual,49,,past_due,07-09-2024,,,FALSE,,09/07/2024,02/27/2025
S02454,U000534,Free,monthly,0,CAD,ACTIVE,2023-06-28,,CARD,1,switched competitor,28-06-2023,2023-08-17
S02639,U001058,Free,ANNUAL,0,,past_due,05/29/2023,,paypal,,missing features,29-05-2023,10/31/2023
S03159,U001427,Business,monthly,99,USD,ACTIVE,08-02-2023,,CARD,1,switched competitor,2023-02-08,29-03-2023
S03250,U001138,Business,annual,99,,paused,2025-03-23,09-09-2025,,TRUE,N/A,2025-03-23 0:00,2025-09-18
S01641,U001576,Free,ANNUAL,0,CAD,past_due,2023-06-28,,paypal,TRUE,missing features,2023-06-28,05-10-2023
S02203,U002320,Business,monthly,149,,active,10-05-2025,,wire,FALSE,missing features,05/10/2025,2025-07-09
S00945,U001125,Trial,ANNUAL,0,GBP,trialing,16-12-2023,,wire,1,onboarding difficulty,2023-12-16,2024-05-07
S03121,U000643,Business,,99,USD,ACTIVE,2023-01-22,,paypal,TRUE,switched competitor,2023-01-22 0:00,25-05-2023
S00326,U001807,Pro,Monthly,59,GBP,ACTIVE,2023-01-20,,invoice,,onboarding difficulty,01/20/2023,07/14/2023
S00692,U000588,Free,,0,,past_due,08/11/2023,,invoice,TRUE,low usage,2023-08-11 0:00,2023-12-01 0:00
S00354,U001397,Enterprise,,399,EUR,paused,20-06-2024,2024-09-10 0:00,CARD,FALSE,onboarding difficulty,2024-06-20,12/27/2024
S00160,U001695,Trial,,0,usd,trialing,2023-09-24,,paypal,TRUE,too expensive,2023-09-24,2024-02-22 0:00
S01319,U001653,Trial,Monthly,0,usd,paused,02/23/2024,16-12-2024,paypal,1,,23-02-2024,2024-07-12
S03563,U000282,Trial,monthly,0,GBP,active,2023-10-07,,card,TRUE,onboarding difficulty,2023-10-07 0:00,11/27/2023
S03021,U000256,Free,,0,GBP,trialing,2024-05-06 0:00,0000-00-00,wire,TRUE,low usage,05/06/2024,2024-08-04
S01916,U001096,Business,ANNUAL,99,USD,trialing,2023-01-31 0:00,,,,switched competitor,2023-01-31 0:00,2023-05-16
S03627,U000643,Enterprise,annual,299,EUR,active,05/03/2025,,wire,,too expensive,2025-05-03 0:00,30-10-2025
S03042,U001009,Enterprise,Monthly,custom,EUR,paused,2023-10-10,2024-01-20,,,performance issues,10/10/2023,2024-01-01 0:00
S03144,U001745,Trial,ANNUAL,0,CAD,trialing,05-07-2024,,,TRUE,,2024-07-05,01/20/2025
S02750,U000635,Free,annual,0,CAD,paused,02-04-2025,04/26/2026,,TRUE,missing features,04/02/2025,2025-06-28
S01544,U001415,Enterprise,monthly,399,EUR,past_due,2023-05-07,,invoice,0,,05/07/2023,06/08/2023
S02097,U002084,Trial,monthly,0,,trialing,2024-03-22,,card,FALSE,missing features,2024-03-22 0:00,2024-03-28 0:00
S04144,U002010,Enterprise,Monthly,399,GBP,ACTIVE,11-11-2024,,,TRUE,too expensive,11/11/2024,06-12-2024
S03392,U001717,Enterprise,ANNUAL,,GBP,canceled,2025-01-20 0:00,04/30/2025,,TRUE,low usage,2025-01-20 0:00,2025-07-07
S01701,U001907,Starter,,,GBP,canceled,2023-11-06,2024-06-06 0:00,invoice,,switched competitor,2023-11-06 0:00,22-12-2023
S01847,U002338,Enterprise,ANNUAL,499,GBP,ACTIVE,09/12/2023,,,1,onboarding difficulty,09/12/2023,2024-03-17
S00009,U000919,Enterprise,,499,,ACTIVE,2024-06-04 0:00,,wire,FALSE,switched competitor,2024-06-04,01-10-2024
S00744,U000814,Enterprise,Monthly,499,,trialing,2024-09-20 0:00,,card,0,,2024-09-20,2025-02-10 0:00
S00431,U000759,Enterprise,monthly,custom,usd,paused,21-10-2024,2025-05-13 0:00,invoice,,switched competitor,2024-10-21,09-02-2025
S02829,U000965,Trial,monthly,0,usd,CANCELLED,27-11-2024,06/05/2025,invoice,1,too expensive,2024-11-27,05/05/2025
S03960,u000365,Pro,,49,EUR,active,31-01-2025,,,,missing features,2025-01-31 0:00,2025-06-07
S03375,u002440,Starter,,25,EUR,active,2025-04-29 0:00,,,FALSE,switched competitor,2025-04-29,17-06-2025
S02510,USR-002227,Trial,,0,GBP,past_due,2023-08-21 0:00,,wire,,low usage,21-08-2023,2023-10-01
S04306,U000192,Free,,0,,ACTIVE,05/21/2024,,paypal,TRUE,,2024-05-21 0:00,2024-11-02 0:00
S01033,U001956,Free,monthly,0,,canceled,07/17/2023,17-11-2023,,TRUE,missing features,2023-07-17 0:00,2023-10-02
S03322,U001936,Enterprise,Monthly,499,usd,CANCELLED,11/05/2024,2025-02-14,,1,performance issues,2024-11-05,08-02-2025
S04213,U000469,Trial,monthly,0,,trialing,15-05-2023,,,,too expensive,2023-05-15,2023-07-22
S00109,U002444,Trial,monthly,0,,active,2023-06-07,,,1,switched competitor,06/07/2023,11/10/2023
S00656,U002154,Business,Monthly,99,,past_due,2025-04-02,,CARD,FALSE,,2025-04-02,10/15/2025
S00529,U000819,Free,ANNUAL,0,USD,trialing,04/04/2024,,wire,TRUE,performance issues,04/04/2024,2024-10-03 0:00
S03759,U001876,Enterprise,,499,USD,ACTIVE,2024-11-27 0:00,,,FALSE,switched competitor,27-11-2024,05/21/2025
S01142,U002168,business,monthly,149,CAD,trialing,01/12/2024,,CARD,TRUE,low usage,01/12/2024,06-07-2024
S03010,U002500,Free,monthly,0,,trialing,05/18/2025,,CARD,TRUE,low usage,2025-05-18,2025-07-07 0:00
S01914,U000502,Pro,Monthly,59,usd,paused,03-06-2025,2026-02-22 0:00,wire,FALSE,missing features,2025-06-03,09-09-2025
S04466,U000857,Business,Monthly,99,GBP,CANCELLED,2024-06-30,2025-07-23,,,N/A,30-06-2024,2024-08-30
S00849,U002068,Business,ANNUAL,99,GBP,ACTIVE,06/25/2023,,,FALSE,,06/25/2023,12/02/2023
S00016,U000078,Trial,Monthly,0,USD,active,2023-06-10,,CARD,0,low usage,06/10/2023,2023-11-23
S02860,U001475,Trial,,0,,paused,2024-06-01,07/07/2024,wire,,N/A,2024-06-01,2024-12-08
S00525,U001934,Free,monthly,0,,ACTIVE,2023-10-15 0:00,,CARD,1,switched competitor,2023-10-15 0:00,2023-12-14
S02356,U000016,Pro,monthly,50,GBP,ACTIVE,10/14/2023,,card,0,too expensive,10/14/2023,2024-01-26
S00270,U001236,Pro,Monthly,49,,active,2023-10-01 0:00,,CARD,1,low usage,01-10-2023,01/13/2024
S03647,U000709,Starter,ANNUAL,20,,CANCELLED,08/09/2024,2025-07-09,,1,N/A,09-08-2024,02/19/2025
s04041,U002444,Starter,ANNUAL,19,CAD,canceled,24-05-2025,03/18/2026,card,0,,2025-05-24 0:00,2025-09-14 0:00
S00513,U001859,Free,monthly,0,EUR,active,04/14/2024,,CARD,0,,14-04-2024,2024-08-18
S01816,USR-001974,Enterprise,monthly,,usd,canceled,2025-03-30,2025-08-28 0:00,CARD,TRUE,missing features,2025-03-30,2025-03-31 0:00
S04104,U001719,Starter,Monthly,19,GBP,paused,05/25/2024,2024-09-10,wire,,too expensive,2024-05-25,09/21/2024
S04249,U002222,Business,Monthly,99,EUR,canceled,2023-04-29,18-11-2023,paypal,FALSE,,04/29/2023,2023-08-30 0:00
S03125,U002320,Enterprise,,399,GBP,trialing,2025-04-17 0:00,,CARD,,low usage,2025-04-17 0:00,10/17/2025
S03643,u000629,Pro,,59,GBP,CANCELLED,2024-09-23,30-07-2025,invoice,FALSE,low usage,09/23/2024,04/07/2025
S02009,U000255,Trial,monthly,0,,canceled,2025-03-08,2025-03-30,,1,N/A,03/08/2025,2025-09-12 0:00
S03881,U001999,Free,annual,0,usd,active,10/13/2024,,paypal,FALSE,switched competitor,10/13/2024,2025-01-10
S02856,U001286,Enterprise,,custom,CAD,past_due,08-02-2024,,,FALSE,too expensive,2024-02-08,2024-03-04
S01632,U002159,Business,Monthly,99,GBP,canceled,2024-07-29,23-02-2025,CARD,1,onboarding difficulty,2024-07-29 0:00,12/18/2024
S02870,U001156,Business,monthly,99,USD,ACTIVE,2023-09-23,,invoice,FALSE,onboarding difficulty,2023-09-23,2024-03-02 0:00
S02204,U002415,Free,Monthly,0,USD,canceled,2023-09-02 0:00,2024-07-17,card,0,low usage,09/02/2023,2023-09-25
S02457,U002542,Enterprise,,299,,CANCELLED,2024-04-15 0:00,2025-04-09,,,missing features,2024-04-15,09/22/2024
S02718,U000147,Business,annual,149,USD,past_due,2024-08-11 0:00,,,TRUE,too expensive,11-08-2024,01-01-2025
S00328, U001297 ,Business,,99,usd,active,2024-06-26,0000-00-00,,1,onboarding difficulty,2024-06-26,09/12/2024
S01220,U001321,Trial,monthly,0,,trialing,24-03-2024,,,TRUE,too expensive,2024-03-24,07/27/2024
S02391,U000752,Business,Monthly,149,USD,canceled,2025-05-24,2025-09-29,paypal,TRUE,missing features,05/24/2025,2025-11-11 0:00
S00212,U001751,Free,ANNUAL,0,EUR,active,11/03/2023,,wire,,,2023-11-03,05-04-2024
S02653,U000845,Starter,,20,,canceled,03/16/2025,2025-04-24,card,TRUE,onboarding difficulty,2025-03-16,2025-04-21
S03317,U000590,Trial,,0,GBP,active,2024-03-09,,,FALSE,,2024-03-09,05/19/2024
S00088,U001591,Business,,99,usd,CANCELLED,2024-05-12,2024-08-23,paypal,0,,05/12/2024,10/21/2024
S03548,U000289,Business,,149,GBP,trialing,2024-08-11 0:00,,paypal,TRUE,,2024-08-11 0:00,20-10-2024
S03723,U002247,Trial,ANNUAL,0,,trialing,2024-05-25,,,FALSE,too expensive,2024-05-25 0:00,10/20/2024
S00789,U002012,Pro,,49,,active,2023-08-05,,,0,low usage,2023-08-05,2023-11-24 0:00
S03325,U001872,Free,,0,EUR,ACTIVE,04-06-2025,,wire,0,performance issues,06/04/2025,2025-09-09
S00400,U002028,Trial,,0,,CANCELLED,14-04-2025,03/04/2026,paypal,FALSE,low usage,14-04-2025,2025-08-18 0:00
S03297,U002452,Starter,Monthly,19,,CANCELLED,09/08/2024,07-02-2025,,,,08-09-2024,2024-11-15
S02545,U002541,Free,annual,0,,trialing,04/25/2024,,,FALSE,too expensive,2024-04-25,2024-07-03 0:00
S01183,U002205,Starter,,19,USD,active,2024-01-17 0:00,,invoice,FALSE,,2024-01-17,04-06-2024
S01603,U000690,Business,,120,CAD,trialing,2023-06-09,,wire,,,2023-06-09 0:00,2023-09-29 0:00
S03453,U000054,Trial,ANNUAL,0,usd,CANCELLED,2023-07-11,11/05/2023,,0,low usage,2023-07-11,2023-12-11 0:00
S00187,U000970,Enterprise,annual,299,USD,past_due,19-06-2023,,paypal,TRUE,,19-06-2023,2024-01-04 0:00
S03363,U002570,Starter,,25,usd,trialing,2023-03-29,,paypal,FALSE,low usage,29-03-2023,2023-05-15
S04230,U002212,Business,ANNUAL,99,,CANCELLED,2024-06-09,11/17/2024,card,1,,06/09/2024,2024-12-22
S04124,U002505,Enterprise,monthly,499,CAD,ACTIVE,30-03-2023,,CARD,TRUE,performance issues,2023-03-30,2023-08-15
S01617,U002357,Business,monthly,120,usd,past_due,2025-05-13,,wire,FALSE,too expensive,2025-05-13 0:00,2025-11-20 0:00
S01957,U000524,Pro,,50,GBP,past_due,01-07-2024,,paypal,,missing features,2024-07-01 0:00,08/10/2024
S02251,U002248,Free,,0,GBP,past_due,2023-04-28,,CARD,0,low usage,2023-04-28,2023-05-15
S03704,U000397,Business,annual,120,EUR,trialing,02/10/2023,,CARD,,too expensive,2023-02-10,05/04/2023
S01897,U000911,Pro,monthly,59,USD,past_due,2024-04-25,,invoice,1,onboarding difficulty,04/25/2024,06/20/2024
S03643,U001644,Enterprise,ANNUAL,499,CAD,active,14-03-2025,,wire,TRUE,,2025-03-14,2025-08-29
S00388,U002114,Trial,monthly,0,,CANCELLED,01/09/2024,30-09-2024,,0,,09-01-2024,25-01-2024
S02517,U002318,Free,monthly,0,CAD,paused,07-05-2024,0000-00-00,invoice,1,missing features,05/07/2024,2024-07-29
S04045,U002296,Free,,0,,trialing,2023-05-06,,paypal,0,,05/06/2023,2023-05-14
S01541,U002285,Trial,,0,USD,past_due,2024-06-03,,,FALSE,performance issues,2024-06-03,2024-06-24 0:00
S02008,U002419,Enterprise,,,usd,past_due,05/10/2024,,card,1,performance issues,05/10/2024,2024-06-08
S00399,U000937,Starter,Monthly,20,,canceled,13-01-2023,2024-02-16,wire,TRUE,onboarding difficulty,01/13/2023,01/16/2023
S01470,U002092,Free,,0,EUR,CANCELLED,2025-05-12,0000-00-00,CARD,FALSE,N/A,2025-05-12,2025-06-06 0:00
S02802,U002149,Free,,0,usd,active,2024-12-04 0:00,,invoice,FALSE,onboarding difficulty,04-12-2024,05-06-2025
S04397,U000693,Pro,Monthly,49,USD,ACTIVE,2025-03-22,,wire,FALSE,onboarding difficulty,2025-03-22 0:00,2025-05-20 0:00
S00869,U001753,Enterprise,,399,EUR,CANCELLED,05/05/2023,2024-05-22,,,too expensive,05-05-2023,16-07-2023
